"UUID","YEAR","STATE","BILLNUM","BILLSTATUS","AUTHORNAME","AUTHORPARTY","PREFILEDATE","INTRODUCEDDATE","LASTACTIONDATE","NCOAUTHORS","NDEMCOAUTHORS","NREPCOAUTHORS","AUDITS","AVAPPL","AVBDIS","AVBRET","AVELIG","AVEVIP","AVMIOV","AVMISC","AVMOVE","AVNOEX","AVPERM","BACAND","BALDES","BAPART","CANQUL","CANRTR","CANWDW","CANWRI","CNTEST","CRIMES","CYBSEC","DATART","DUALFU","ECONPV","EDHOLI","ELCOST","ELDATE","ELECOL","ELEING","EMEDIS","EOCAMP","EOGENR","EOLOCA","EOSTWD","EXPOLL","FILING","INVOTE","MAILVO","MISCEL","POLPAR","POLWAT","PPACES","PPGENR","PPLOCA","PPPROC","PPVCEN","PPVHRS","PREDEF","PRIDAT","PRIMIS","PRIPUS","PRIRNF","PRITYP","PROVOT","PTDRES","PWCOMP","PWMISC","PWQUAL","PWTRAI","PWYOTH","RECOUN","REGAPP","REGATO","REGCVL","REGDRI","REGDTE","REGEDY","REGELE","REGGEN","REGIDR","REGLST","REGMSC","REGONL","REGPRE","REGSDL","REPRES","RUNOFF","SPELEC","STVOTE","TECHSS","TFSCIC","VACNCY","VCOUNT","VEDINF","VOTAFW","VOTAGE","VOTAST","VOTEME","VOTFVR","VOTMQU","VOTRID","VSSCST","VTRCHA","COAUTHORS","HISTORY","BILLTEXTURL"
"TX2025S509",2025,"TX","S509","Enacted","Bettencourt","R",2024-11-25,2025-01-14,2025-06-20,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Perry (R)"",""Hall (R)"",""Middleton (R)"",""Paxton (R)"",""Parker (R)""]","[""11/25/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""02/03/2025 - To SENATE Committee on STATE AFFAIRS."",""03/05/2025 - Scheduled for public hearing 3/06/2025."",""03/06/2025 - Considered in public hearing."",""03/06/2025 - Testimony taken in committee."",""03/06/2025 - Left pending in committee."",""03/13/2025 - Considered in public hearing."",""03/13/2025 - Vote taken in Committee."",""03/17/2025 - From SENATE Committee on STATE AFFAIRS: Reported favorably."",""03/17/2025 - Committee report printed and distributed."",""03/19/2025 - Placed on intent calendar 03/19/2025."",""03/24/2025 - Amended on SENATE floor."",""03/24/2025 - Passed SENATE. *****To HOUSE."",""04/09/2025 - To HOUSE Committee on ELECTIONS."",""04/28/2025 - Considered in formal meeting."",""04/28/2025 - From HOUSE Committee on ELECTIONS: Reported favorably."",""04/30/2025 - Committee report printed and distributed."",""05/01/2025 - Committee report sent to calendars."",""05/06/2025 - Amended on HOUSE floor."",""05/07/2025 - Passed HOUSE. *****To SENATE for concurrence."",""05/14/2025 - SENATE refused to concur in HOUSE amendments."",""05/14/2025 - *****To CONFERENCE Committee."",""05/30/2025 - CONFERENCE Committee Report adopted by HOUSE."",""05/30/2025 - CONFERENCE Committee Report adopted by SENATE."",""05/30/2025 - Eligible for GOVERNOR'S desk."",""05/30/2025 - Reported ENROLLED."",""06/01/2025 - *****To GOVERNOR."",""06/20/2025 - Signed by GOVERNOR.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000S509&ciq=urn:user:PA195824351&client_md=96aecb3093d78194a8e62cb18c0d52b5&mode=current_text"
"TX2025H509",2025,"TX","H509","Failed","Bucy","D",2024-11-12,2025-01-14,2025-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H509&ciq=urn:user:PA195824351&client_md=a7c211b9eafa3e861d8638baf7b7526f&mode=current_text"
"TX2025S510",2025,"TX","S510","Enacted","Bettencourt","R",2024-11-25,2025-01-14,2025-06-20,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Kolkhorst (R)"",""Creighton (R)"",""Perry (R)"",""Hall (R)"",""Middleton (R)"",""Paxton (R)"",""Parker (R)"",""Hinojosa A (R)""]","[""11/25/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""02/03/2025 - To SENATE Committee on STATE AFFAIRS."",""03/27/2025 - Scheduled for public hearing 3/27/2025."",""03/27/2025 - Considered in public hearing."",""03/27/2025 - Testimony taken in committee."",""03/27/2025 - Left pending in committee."",""04/03/2025 - Considered in public hearing."",""04/03/2025 - Vote taken in Committee."",""04/07/2025 - From SENATE Committee on STATE AFFAIRS: Reported favorably."",""04/07/2025 - Committee report printed and distributed."",""05/09/2025 - Placed on intent calendar 05/09/2025."",""05/13/2025 - Passed SENATE. *****To HOUSE."",""05/14/2025 - To HOUSE Committee on ELECTIONS."",""05/16/2025 - Considered in formal meeting."",""05/16/2025 - From HOUSE Committee on ELECTIONS: Reported favorably."",""05/20/2025 - Committee report printed and distributed."",""05/21/2025 - Committee report sent to calendars."",""05/23/2025 - Considered in calendars."",""05/25/2025 - Placed on General State Calendar 05/25/2025."",""05/27/2025 - Amended on HOUSE floor."",""05/28/2025 - Passed HOUSE. *****To SENATE for concurrence."",""05/30/2025 - SENATE concurred in HOUSE amendments."",""05/31/2025 - Reported ENROLLED."",""06/01/2025 - *****To GOVERNOR."",""06/20/2025 - Signed by GOVERNOR.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000S510&ciq=urn:user:PA195824351&client_md=9c0c34c07276d648dc020e95555d95a4&mode=current_text"
"TX2025S511",2025,"TX","S511","Failed","Bettencourt","R",2024-11-25,2025-01-14,2025-05-23,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Creighton (R)"",""Hall (R)"",""Middleton (R)"",""Paxton (R)"",""Parker (R)""]","[""11/25/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""02/03/2025 - To SENATE Committee on STATE AFFAIRS."",""03/12/2025 - Scheduled for public hearing 3/13/2025."",""03/13/2025 - Considered in public hearing."",""03/13/2025 - Testimony taken in committee."",""03/13/2025 - Left pending in committee."",""04/03/2025 - Considered in public hearing."",""04/03/2025 - Vote taken in Committee."",""04/07/2025 - From SENATE Committee on STATE AFFAIRS: Reported favorably with substitute."",""04/07/2025 - Committee report printed and distributed."",""04/30/2025 - Placed on intent calendar 04/30/2025."",""05/05/2025 - Not again placed on intent calendar."",""05/19/2025 - Placed on intent calendar 05/19/2025."",""05/19/2025 - Amended on SENATE floor."",""05/20/2025 - Amended on SENATE floor."",""05/20/2025 - Passed SENATE. *****To HOUSE."",""05/23/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000S511&ciq=urn:user:PA195824351&client_md=2d5fb706abbd6f18876f722bc19121ed&mode=current_text"
"TX2025H521",2025,"TX","H521","Enacted","Guillen","R",2024-11-12,2025-01-14,2025-06-20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Isaac (R)""","[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS."",""03/15/2025 - Scheduled for public hearing 3/20/2025."",""03/20/2025 - Considered in public hearing."",""03/20/2025 - Committee substitute considered in committee."",""03/20/2025 - Testimony taken in committee."",""03/20/2025 - Left pending in committee."",""04/03/2025 - Considered in public hearing."",""04/03/2025 - Committee substitute considered in committee."",""04/03/2025 - From HOUSE Committee on ELECTIONS: Reported favorably with substitute."",""04/07/2025 - Committee report printed and distributed."",""04/08/2025 - Committee report sent to calendars."",""04/30/2025 - Considered in calendars."",""05/08/2025 - Considered in calendars."",""05/10/2025 - Placed on General State Calendar 05/10/2025."",""05/12/2025 - Amended on HOUSE floor."",""05/13/2025 - Passed HOUSE. *****To SENATE."",""05/19/2025 - To SENATE Committee on STATE AFFAIRS."",""05/22/2025 - Scheduled for public hearing 5/22/2025."",""05/22/2025 - Considered in public hearing."",""05/22/2025 - Testimony taken in committee."",""05/22/2025 - Vote taken in Committee."",""05/23/2025 - From SENATE Committee on STATE AFFAIRS: Reported favorably."",""05/23/2025 - Committee report printed and distributed."",""05/26/2025 - Placed on intent calendar 05/26/2025."",""05/27/2025 - Amended on SENATE floor."",""05/28/2025 - Passed SENATE. *****To HOUSE for concurrence."",""05/29/2025 - HOUSE concurred in SENATE amendments."",""05/30/2025 - Reported ENROLLED."",""06/01/2025 - *****To GOVERNOR."",""06/20/2025 - Signed by GOVERNOR.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H521&ciq=urn:user:PA195824351&client_md=fbeff8a3f8249bd66fc2746e2c8dec47&mode=current_text"
"TX2025H522",2025,"TX","H522","Failed","Meza","D",2024-11-12,2025-01-14,2025-03-03,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H522&ciq=urn:user:PA195824351&client_md=295ad4473d49dd6341b8284b22644982&mode=current_text"
"TX2025S525",2025,"TX","S525","Failed","Kolkhorst","R",2024-12-04,2025-01-14,2025-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,"[""12/04/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""02/03/2025 - To SENATE Committee on STATE AFFAIRS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000S525&ciq=urn:user:PA195824351&client_md=bedf6d57560c0058655b60f052853c5b&mode=current_text"
"TX2025H531",2025,"TX","H531","Failed","Rosenthal","D",2024-11-12,2025-01-14,2025-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H531&ciq=urn:user:PA195824351&client_md=b96b2aae3742cdfd2f422eb83d726c1f&mode=current_text"
"TX2025S533",2025,"TX","S533","Failed","Sparks","R",2024-12-05,2025-01-14,2025-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""12/05/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""02/03/2025 - To SENATE Committee on STATE AFFAIRS."",""03/12/2025 - Scheduled for public hearing 3/13/2025."",""03/13/2025 - Considered in public hearing."",""03/13/2025 - Testimony taken in committee."",""03/13/2025 - Left pending in committee."",""03/20/2025 - Considered in public hearing."",""03/20/2025 - Vote taken in Committee."",""03/24/2025 - From SENATE Committee on STATE AFFAIRS: Reported favorably."",""03/24/2025 - Committee report printed and distributed."",""03/27/2025 - Placed on intent calendar 03/27/2025."",""04/01/2025 - Passed SENATE. *****To HOUSE."",""04/02/2025 - Not again placed on intent calendar."",""04/09/2025 - To HOUSE Committee on PENSIONS, INVESTMENTS & FINANCIAL SERVICES.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000S533&ciq=urn:user:PA195824351&client_md=3aa8a41664a424a9c5cf1fa3e077437c&mode=current_text"
"TX2025H540",2025,"TX","H540","Failed","Goodwin","D",2024-11-12,2025-01-14,2025-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H540&ciq=urn:user:PA195824351&client_md=2b7a588948d576c82c8cf1b889bd3cbc&mode=current_text"
"TX2025H545",2025,"TX","H545","Failed","Meza","D",2024-11-12,2025-01-14,2025-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H545&ciq=urn:user:PA195824351&client_md=00b56d3a0d100c8b8a6796c2b9f28f85&mode=current_text"
"TX2025H556",2025,"TX","H556","Failed","Gonzalez M","D",2024-11-12,2025-01-14,2025-04-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Morales Shaw (D)""","[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS."",""04/02/2025 - Scheduled for public hearing 4/03/2025."",""04/03/2025 - Considered in public hearing."",""04/03/2025 - Testimony taken in committee."",""04/03/2025 - Left pending in committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H556&ciq=urn:user:PA195824351&client_md=560e90376ce5ccd0245a5ec3e38c4d1d&mode=current_text"
"TX2025H559",2025,"TX","H559","Failed","Morales","D",2024-11-12,2025-01-14,2025-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H559&ciq=urn:user:PA195824351&client_md=e0266638e6e79042c8b5d3b103d63e8f&mode=current_text"
"TX2025H565",2025,"TX","H565","Failed","Tepper","R",2024-11-12,2025-01-14,2025-05-12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Leo-Wilson (R)""","[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on DELIVERY OF GOVERNMENT EFFICIENCY."",""04/23/2025 - Scheduled for public hearing 4/23/2025."",""04/23/2025 - Considered in public hearing."",""04/23/2025 - Committee substitute considered in committee."",""04/23/2025 - Testimony taken in committee."",""04/23/2025 - Left pending in committee."",""05/01/2025 - Considered in formal meeting."",""05/01/2025 - Committee substitute considered in committee."",""05/01/2025 - From HOUSE Committee on DELIVERY OF GOVERNMENT EFFICIENCY: Reported favorably with substitute."",""05/06/2025 - Committee report printed and distributed."",""05/06/2025 - Committee report sent to calendars."",""05/07/2025 - Considered in calendars."",""05/09/2025 - Placed on General State Calendar 05/09/2025."",""05/09/2025 - Amended on HOUSE floor."",""05/10/2025 - Passed HOUSE. *****To SENATE."",""05/12/2025 - To SENATE Committee on STATE AFFAIRS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H565&ciq=urn:user:PA195824351&client_md=4254f171b32e5555bc341ecc60215f7a&mode=current_text"
"TX2025S567",2025,"TX","S567","Failed","King P","R",2024-12-12,2025-01-14,2025-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""12/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""02/03/2025 - To SENATE Committee on STATE AFFAIRS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000S567&ciq=urn:user:PA195824351&client_md=aa8842de7cb8beaf0b73305ffd355a4e&mode=current_text"
"TX2025H568",2025,"TX","H568","Failed","Meza","D",2024-11-12,2025-01-14,2025-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H568&ciq=urn:user:PA195824351&client_md=f96a9ca44a8fa01b6b5252f9e713c037&mode=current_text"
"TX2025H569",2025,"TX","H569","Failed","Bucy","D",2024-11-12,2025-01-14,2025-05-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Simmons L (D)""","[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS."",""04/07/2025 - Scheduled for public hearing 4/09/2025."",""04/09/2025 - Considered in public hearing."",""04/09/2025 - Testimony taken in committee."",""04/09/2025 - Left pending in committee."",""04/14/2025 - Considered in formal meeting."",""04/14/2025 - From HOUSE Committee on ELECTIONS: Reported favorably."",""04/22/2025 - Committee report printed and distributed."",""04/23/2025 - Committee report sent to local and consent calendar."",""04/25/2025 - Considered in local and consent calendars."",""04/25/2025 - Transferred to HOUSE CALENDARS COMMITTEE."",""04/25/2025 - Committee report sent to calendars."",""04/25/2025 - Considered in calendars."",""04/29/2025 - Placed on General State Calendar 04/29/2025."",""04/29/2025 - Postponed."",""05/02/2025 - In HOUSE Tabled.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H569&ciq=urn:user:PA195824351&client_md=81c78baf4f38fb38fe60ca95c6ce550f&mode=current_text"
"TX2025H584",2025,"TX","H584","Failed","Meza","D",2024-11-12,2025-01-14,2025-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H584&ciq=urn:user:PA195824351&client_md=9aeb394110aaff644d1c3c0778deeb26&mode=current_text"
"TX2025H590",2025,"TX","H590","Failed","Bucy","D",2024-11-12,2025-01-14,2025-03-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"""Morales Shaw (D)""","[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/03/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H590&ciq=urn:user:PA195824351&client_md=69374d513b6aba7079deed1ab1008703&mode=current_text"
"TX2025H611",2025,"TX","H611","Failed","Meza","D",2024-11-12,2025-01-14,2025-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/04/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H611&ciq=urn:user:PA195824351&client_md=3010aac987e2601002f224e6fc41ce5d&mode=current_text"
"TX2025H614",2025,"TX","H614","Failed","Bucy","D",2024-11-12,2025-01-14,2025-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,"[""11/12/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""03/04/2025 - To HOUSE Committee on ELECTIONS."",""03/15/2025 - Scheduled for public hearing 3/20/2025."",""03/20/2025 - Considered in public hearing."",""03/20/2025 - Testimony taken in committee."",""03/20/2025 - Left pending in committee.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000H614&ciq=urn:user:PA195824351&client_md=da507f73dbde5199ef5c699eced256cc&mode=current_text"
"TX2025S618",2025,"TX","S618","Failed","Sparks","R",2024-12-13,2025-01-14,2025-05-28,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Kolkhorst (R)"",""Creighton (R)"",""Middleton (R)"",""Hagenbuch (R)""]","[""12/13/2024 - PREFILED."",""01/14/2025 - INTRODUCED."",""02/03/2025 - To SENATE Committee on STATE AFFAIRS."",""03/24/2025 - Scheduled for public hearing 3/24/2025."",""03/24/2025 - Considered in public hearing."",""03/24/2025 - Testimony taken in committee."",""03/24/2025 - Left pending in committee."",""03/27/2025 - Considered in public hearing."",""03/27/2025 - Vote taken in Committee."",""04/01/2025 - From SENATE Committee on STATE AFFAIRS: Reported favorably with substitute."",""04/01/2025 - Committee report printed and distributed."",""04/10/2025 - Placed on intent calendar 04/10/2025."",""04/23/2025 - Amended on SENATE floor."",""04/24/2025 - Passed SENATE. *****To HOUSE."",""04/28/2025 - Not again placed on intent calendar."",""04/28/2025 - To HOUSE Committee on ELECTIONS."",""05/20/2025 - Considered in formal meeting."",""05/20/2025 - From HOUSE Committee on ELECTIONS: Reported favorably."",""05/23/2025 - Committee report printed and distributed."",""05/23/2025 - Committee report sent to calendars."",""05/24/2025 - Considered in calendars."",""05/26/2025 - Placed on General State Calendar 05/26/2025."",""05/28/2025 - To HOUSE Committee on ELECTIONS.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2025000S618&ciq=urn:user:PA195824351&client_md=9fca09605364d77572a1d4b414b4e853&mode=current_text"
